order_id,customer_id,product_id,order_date,channel,quantity,unit_price,status,gross_revenue
1753,485,8,2025-05-28,Offline Trade,3,68.99,refunded,206.97
1754,110,6,2025-08-09,Amazon,2,78.01,cancelled,156.02
1755,262,16,2025-05-25,Amazon,2,17.01,refunded,34.02
1756,112,10,2025-07-29,Amazon,2,16.0,completed,32.0
1757,350,1,2025-05-15,Amazon,3,58.46,cancelled,175.38
1758,141,14,2025-05-08,eBay,4,86.37,cancelled,345.48
1759,405,7,2025-02-13,Website,4,112.57,refunded,450.28
1760,378,9,2025-06-15,Offline Trade,2,109.74,completed,219.48
1761,74,2,2025-12-29,Offline Trade,4,40.62,cancelled,162.48
1762,233,2,2025-02-07,Website,3,40.62,cancelled,121.86
1763,286,7,2025-01-27,eBay,1,112.57,completed,112.57
1764,495,11,2025-07-01,Website,4,42.45,completed,169.8
1765,395,4,2025-09-16,Offline Trade,3,58.85,completed,176.55
1766,196,6,2025-12-10,eBay,4,78.01,completed,312.04
1767,432,2,2025-01-22,Amazon,5,40.62,completed,203.1
1768,431,12,2025-09-15,Offline Trade,2,71.75,completed,143.5
1769,363,14,2025-03-09,Website,4,86.37,completed,345.48
1770,387,11,2025-08-10,Amazon,5,42.45,completed,212.25
1771,117,16,2025-06-10,Website,1,17.01,completed,17.01
1772,14,6,2025-05-24,eBay,4,78.01,refunded,312.04
1773,19,13,2025-05-15,eBay,3,21.93,cancelled,65.79
1774,482,4,2025-08-12,Amazon,3,58.85,completed,176.55
1775,349,14,2025-03-19,Offline Trade,4,86.37,completed,345.48
1776,21,6,2025-03-18,Website,2,78.01,completed,156.02
1777,253,4,2025-01-19,Offline Trade,2,58.85,completed,117.7
1778,491,3,2025-12-28,Offline Trade,2,87.18,refunded,174.36
1779,303,8,2025-09-11,Website,1,68.99,refunded,68.99
1780,10,7,2025-12-30,Offline Trade,3,112.57,refunded,337.71
1781,147,8,2025-02-27,Amazon,4,68.99,completed,275.96
1782,295,14,2025-02-17,Amazon,3,86.37,completed,259.11
1783,477,12,2025-03-28,eBay,2,71.75,cancelled,143.5
1784,122,4,2025-04-19,Website,5,58.85,cancelled,294.25
1785,14,9,2025-04-03,Offline Trade,5,109.74,completed,548.7
1786,114,1,2025-09-13,Website,2,58.46,completed,116.92
1787,390,10,2025-05-26,Website,1,16.0,refunded,16.0
1788,42,13,2025-10-30,Website,3,21.93,completed,65.79
1789,304,8,2025-01-15,Website,2,68.99,refunded,137.98
1790,415,8,2025-08-21,eBay,4,68.99,cancelled,275.96
1791,209,2,2025-06-18,Website,1,40.62,cancelled,40.62
1792,425,10,2025-06-16,Amazon,4,16.0,completed,64.0
1793,120,7,2025-11-26,eBay,1,112.57,completed,112.57
1794,432,1,2025-02-06,Offline Trade,1,58.46,completed,58.46
1795,163,2,2025-05-11,Amazon,4,40.62,completed,162.48
1796,429,14,2025-02-15,Website,4,86.37,completed,345.48
1797,10,2,2025-07-18,Offline Trade,2,40.62,completed,81.24
1798,245,9,2025-03-03,eBay,2,109.74,refunded,219.48
1799,186,7,2025-06-08,Amazon,4,112.57,completed,450.28
1800,53,6,2025-07-08,Amazon,1,78.01,refunded,78.01
1801,337,12,2025-07-18,Offline Trade,4,71.75,completed,287.0
1802,374,15,2025-11-04,Offline Trade,5,64.05,completed,320.25
1803,16,2,2025-07-08,Amazon,4,40.62,refunded,162.48
1804,445,11,2025-02-17,Website,4,42.45,cancelled,169.8
1805,195,15,2025-08-26,Amazon,3,64.05,completed,192.15
1806,321,7,2025-09-27,Website,4,112.57,completed,450.28
1807,4,7,2025-08-12,Website,4,112.57,refunded,450.28
1808,68,6,2025-03-18,Amazon,3,78.01,completed,234.03
1809,451,3,2025-09-25,Offline Trade,2,87.18,completed,174.36
1810,377,6,2025-01-25,Website,5,78.01,completed,390.05
1811,46,8,2025-02-25,Offline Trade,5,68.99,refunded,344.95
1812,173,14,2025-08-26,eBay,1,86.37,completed,86.37
1813,483,4,2025-10-27,Website,3,58.85,cancelled,176.55
1814,26,4,2025-02-28,Offline Trade,1,58.85,completed,58.85
1815,106,15,2025-07-21,Website,2,64.05,completed,128.1
1816,119,16,2025-12-27,eBay,4,17.01,completed,68.04
1817,414,3,2025-08-21,Offline Trade,5,87.18,cancelled,435.9
1818,322,5,2025-06-24,Amazon,3,111.48,completed,334.44
1819,162,9,2025-02-10,eBay,2,109.74,completed,219.48
1820,16,5,2025-10-01,Website,4,111.48,completed,445.92
1821,93,3,2025-03-01,Website,4,87.18,completed,348.72
1822,141,4,2025-08-24,Offline Trade,4,58.85,cancelled,235.4
1823,470,3,2025-06-05,eBay,4,87.18,refunded,348.72
1824,376,5,2025-02-14,Amazon,3,111.48,completed,334.44
1825,306,7,2025-04-08,Website,1,112.57,completed,112.57
1826,411,3,2025-01-14,Amazon,2,87.18,refunded,174.36
1827,324,6,2025-11-29,Amazon,2,78.01,refunded,156.02
1828,467,16,2025-04-08,Website,5,17.01,completed,85.05
1829,416,8,2025-03-17,Offline Trade,4,68.99,refunded,275.96
1830,348,11,2025-03-01,Amazon,1,42.45,completed,42.45
1831,78,1,2025-09-06,Offline Trade,4,58.46,completed,233.84
1832,207,13,2025-10-27,Amazon,4,21.93,completed,87.72
1833,330,13,2025-10-19,Offline Trade,3,21.93,completed,65.79
1834,172,15,2025-01-05,Website,3,64.05,refunded,192.15
1835,484,3,2025-09-11,eBay,4,87.18,completed,348.72
1836,64,9,2025-07-24,Offline Trade,4,109.74,cancelled,438.96
1837,435,14,2025-11-10,Offline Trade,5,86.37,completed,431.85
1838,137,13,2025-09-28,Website,1,21.93,refunded,21.93
1839,391,13,2025-06-11,Website,5,21.93,completed,109.65
1840,99,5,2025-08-31,Website,4,111.48,refunded,445.92
1841,356,11,2025-11-27,eBay,5,42.45,refunded,212.25
1842,133,11,2025-01-11,Amazon,4,42.45,completed,169.8
1843,71,12,2025-08-29,eBay,2,71.75,refunded,143.5
1844,52,10,2025-09-17,Amazon,2,16.0,cancelled,32.0
1845,120,9,2025-11-05,Offline Trade,3,109.74,completed,329.22
1846,132,7,2025-12-31,Offline Trade,3,112.57,refunded,337.71
1847,424,1,2025-08-30,Amazon,3,58.46,cancelled,175.38
1848,7,1,2025-05-25,Website,2,58.46,refunded,116.92
1849,145,16,2025-03-30,Amazon,2,17.01,completed,34.02
1850,324,7,2025-09-09,Website,5,112.57,refunded,562.85
1851,74,8,2025-06-05,Amazon,4,68.99,completed,275.96
1852,69,8,2025-01-25,Website,5,68.99,completed,344.95
1853,481,13,2025-07-02,Amazon,3,21.93,completed,65.79
1854,436,13,2025-01-17,Website,5,21.93,completed,109.65
1855,454,15,2025-02-28,Amazon,4,64.05,completed,256.2
1856,380,1,2025-04-25,Offline Trade,5,58.46,completed,292.3
1857,20,7,2025-07-01,Website,3,112.57,cancelled,337.71
1858,296,2,2025-03-19,Website,3,40.62,completed,121.86
1859,237,10,2025-08-23,Website,4,16.0,completed,64.0
1860,247,12,2025-11-09,Website,5,71.75,cancelled,358.75
1861,492,1,2025-09-17,Website,1,58.46,completed,58.46
1862,464,14,2025-04-16,eBay,1,86.37,completed,86.37
1863,193,14,2025-12-29,Offline Trade,3,86.37,cancelled,259.11
1864,152,3,2025-02-20,Amazon,4,87.18,completed,348.72
1865,94,5,2025-03-12,Website,3,111.48,completed,334.44
1866,459,5,2025-08-01,Website,4,111.48,completed,445.92
1867,203,5,2025-06-24,eBay,4,111.48,cancelled,445.92
1868,132,10,2025-02-13,eBay,2,16.0,completed,32.0
1869,411,9,2025-07-04,Amazon,4,109.74,completed,438.96
1870,199,9,2025-08-04,Amazon,5,109.74,completed,548.7
1871,392,4,2025-07-31,Offline Trade,4,58.85,refunded,235.4
1872,260,4,2025-12-16,eBay,5,58.85,completed,294.25
1873,26,11,2025-03-16,Website,4,42.45,cancelled,169.8
1874,439,5,2025-02-13,eBay,1,111.48,completed,111.48
1875,337,12,2025-03-26,Offline Trade,4,71.75,completed,287.0
1876,463,4,2025-01-19,Amazon,4,58.85,cancelled,235.4
1877,356,13,2025-11-20,eBay,1,21.93,refunded,21.93
1878,335,3,2025-12-15,eBay,4,87.18,completed,348.72
1879,229,2,2025-01-05,eBay,3,40.62,cancelled,121.86
1880,64,10,2025-03-17,Offline Trade,5,16.0,refunded,80.0
1881,241,2,2025-10-06,Offline Trade,2,40.62,completed,81.24
1882,193,6,2025-04-12,eBay,4,78.01,completed,312.04
1883,282,16,2025-10-03,eBay,1,17.01,refunded,17.01
1884,148,5,2025-09-24,eBay,2,111.48,completed,222.96
1885,346,8,2025-09-19,eBay,1,68.99,cancelled,68.99
1886,417,4,2025-11-22,Amazon,3,58.85,completed,176.55
1887,354,3,2025-10-04,eBay,1,87.18,completed,87.18
1888,476,7,2025-08-05,Website,3,112.57,completed,337.71
1889,380,7,2025-05-13,eBay,3,112.57,completed,337.71
1890,341,15,2025-11-30,Website,1,64.05,refunded,64.05
1891,473,10,2025-10-21,Website,3,16.0,refunded,48.0
1892,222,4,2025-05-01,Amazon,3,58.85,completed,176.55
1893,465,14,2025-05-26,Amazon,3,86.37,refunded,259.11
1894,178,15,2025-05-07,Website,5,64.05,completed,320.25
1895,312,10,2025-10-26,Amazon,5,16.0,completed,80.0
1896,317,9,2025-02-20,Amazon,4,109.74,refunded,438.96
1897,97,6,2025-02-11,Website,4,78.01,completed,312.04
1898,366,13,2025-03-08,Offline Trade,4,21.93,completed,87.72
1899,54,14,2025-02-09,eBay,4,86.37,cancelled,345.48
1900,354,1,2025-10-29,Offline Trade,4,58.46,completed,233.84
1901,49,11,2025-09-13,Offline Trade,5,42.45,refunded,212.25
1902,281,4,2025-08-02,Amazon,4,58.85,completed,235.4
1903,218,11,2025-03-07,Offline Trade,5,42.45,refunded,212.25
1904,454,7,2025-12-27,Website,2,112.57,completed,225.14
1905,355,1,2025-08-31,Website,4,58.46,completed,233.84
1906,100,14,2025-07-09,Website,5,86.37,cancelled,431.85
1907,127,9,2025-02-26,Website,4,109.74,completed,438.96
1908,268,5,2025-05-29,Website,5,111.48,cancelled,557.4
1909,31,10,2025-03-02,eBay,2,16.0,completed,32.0
1910,354,2,2025-06-05,eBay,3,40.62,refunded,121.86
1911,283,15,2025-03-15,Amazon,1,64.05,cancelled,64.05
1912,38,15,2025-01-25,eBay,4,64.05,completed,256.2
1913,225,10,2025-04-04,Offline Trade,2,16.0,completed,32.0
1914,343,12,2025-10-08,eBay,1,71.75,completed,71.75
1915,252,4,2025-08-02,Offline Trade,1,58.85,cancelled,58.85
1916,290,10,2025-10-17,Offline Trade,3,16.0,completed,48.0
1917,295,4,2025-09-01,Amazon,4,58.85,completed,235.4
1918,212,1,2025-11-22,Offline Trade,5,58.46,refunded,292.3
1919,275,13,2025-03-18,eBay,4,21.93,completed,87.72
1920,307,8,2025-12-07,Offline Trade,5,68.99,refunded,344.95
1921,169,16,2025-07-22,eBay,2,17.01,cancelled,34.02
1922,272,12,2025-12-10,Offline Trade,1,71.75,completed,71.75
1923,71,12,2025-03-26,Website,1,71.75,cancelled,71.75
1924,301,16,2025-10-15,Website,3,17.01,cancelled,51.03
1925,13,12,2025-04-09,Website,1,71.75,cancelled,71.75
1926,395,16,2025-04-07,Offline Trade,5,17.01,cancelled,85.05
1927,195,3,2025-03-03,Amazon,1,87.18,completed,87.18
1928,237,3,2025-04-16,Amazon,3,87.18,cancelled,261.54
1929,48,9,2025-02-13,eBay,4,109.74,refunded,438.96
1930,72,4,2025-01-24,Offline Trade,5,58.85,completed,294.25
1931,351,12,2025-08-12,Amazon,3,71.75,refunded,215.25
1932,295,13,2025-09-28,eBay,1,21.93,refunded,21.93
1933,449,14,2025-02-16,Website,3,86.37,completed,259.11
1934,86,2,2025-03-28,eBay,5,40.62,completed,203.1
1935,379,13,2025-05-11,Website,2,21.93,completed,43.86
1936,456,10,2025-07-28,Amazon,3,16.0,completed,48.0
1937,227,4,2025-06-16,Amazon,5,58.85,completed,294.25
1938,385,15,2025-06-02,Offline Trade,1,64.05,completed,64.05
1939,328,3,2025-03-14,Offline Trade,3,87.18,completed,261.54
1940,10,3,2025-07-12,Website,3,87.18,completed,261.54
1941,273,4,2025-05-03,Amazon,2,58.85,refunded,117.7
1942,264,14,2025-09-16,Offline Trade,5,86.37,completed,431.85
1943,180,9,2025-02-01,eBay,3,109.74,refunded,329.22
1944,85,9,2025-07-28,Website,5,109.74,refunded,548.7
1945,140,2,2025-07-28,Amazon,1,40.62,completed,40.62
1946,499,11,2025-10-11,Website,3,42.45,completed,127.35
1947,131,6,2025-11-30,Amazon,5,78.01,completed,390.05
1948,437,4,2025-07-28,Offline Trade,5,58.85,completed,294.25
1949,46,3,2025-04-15,Amazon,5,87.18,completed,435.9
1950,37,7,2025-03-28,Amazon,5,112.57,cancelled,562.85
1951,25,3,2025-10-12,Offline Trade,4,87.18,completed,348.72
1952,22,7,2025-08-26,eBay,1,112.57,completed,112.57
1953,37,12,2025-01-31,Offline Trade,1,71.75,completed,71.75
1954,463,10,2025-05-09,Offline Trade,5,16.0,completed,80.0
1955,363,6,2025-10-27,eBay,2,78.01,completed,156.02
1956,244,9,2025-10-01,Website,2,109.74,completed,219.48
1957,147,6,2025-07-22,Website,1,78.01,completed,78.01
1958,257,14,2025-05-24,Offline Trade,5,86.37,completed,431.85
1959,284,11,2025-09-16,eBay,5,42.45,completed,212.25
1960,173,7,2025-12-29,Offline Trade,3,112.57,completed,337.71
1961,16,3,2025-12-06,eBay,2,87.18,completed,174.36
1962,78,7,2025-08-24,eBay,2,112.57,completed,225.14
1963,30,6,2025-11-27,Website,2,78.01,cancelled,156.02
1964,378,1,2025-01-03,Website,4,58.46,completed,233.84
1965,284,4,2025-10-12,Offline Trade,4,58.85,refunded,235.4
1966,274,15,2025-02-11,Website,5,64.05,cancelled,320.25
1967,13,16,2025-12-10,Offline Trade,1,17.01,completed,17.01
1968,201,4,2025-07-12,eBay,3,58.85,refunded,176.55
1969,178,4,2025-12-23,Website,2,58.85,completed,117.7
1970,25,10,2025-07-09,Amazon,4,16.0,refunded,64.0
1971,477,6,2025-04-24,Website,1,78.01,completed,78.01
1972,110,2,2025-04-09,Website,3,40.62,cancelled,121.86
1973,97,12,2025-04-24,Amazon,3,71.75,refunded,215.25
1974,496,7,2025-01-19,eBay,3,112.57,refunded,337.71
1975,34,11,2025-04-18,Website,5,42.45,completed,212.25
1976,429,10,2025-02-26,eBay,4,16.0,cancelled,64.0
1977,164,1,2025-09-10,Amazon,5,58.46,cancelled,292.3
1978,336,3,2025-12-04,Amazon,2,87.18,completed,174.36
1979,390,15,2025-03-07,Website,5,64.05,completed,320.25
1980,363,9,2025-10-19,Amazon,3,109.74,cancelled,329.22
1981,320,11,2025-04-09,Website,3,42.45,cancelled,127.35
1982,135,10,2025-05-10,Offline Trade,5,16.0,completed,80.0
1983,477,7,2025-11-25,Website,4,112.57,completed,450.28
1984,460,2,2025-07-28,eBay,4,40.62,completed,162.48
1985,137,8,2025-08-27,Offline Trade,5,68.99,completed,344.95
1986,288,8,2025-01-23,Amazon,5,68.99,completed,344.95
1987,113,9,2025-08-04,Offline Trade,3,109.74,completed,329.22
1988,56,10,2025-07-20,Amazon,1,16.0,completed,16.0
1989,220,15,2025-10-20,Website,1,64.05,completed,64.05
1990,153,14,2025-02-08,Amazon,4,86.37,completed,345.48
1991,144,8,2025-06-18,eBay,2,68.99,completed,137.98
1992,347,11,2025-01-15,Offline Trade,1,42.45,refunded,42.45
1993,487,15,2025-10-31,eBay,1,64.05,completed,64.05
1994,409,2,2025-02-25,Offline Trade,2,40.62,completed,81.24
1995,277,16,2025-01-28,eBay,3,17.01,cancelled,51.03
1996,209,14,2025-02-07,Offline Trade,2,86.37,completed,172.74
1997,89,5,2025-10-24,Website,4,111.48,completed,445.92
1998,395,12,2025-01-18,Offline Trade,1,71.75,completed,71.75
1999,286,11,2025-03-07,Website,1,42.45,refunded,42.45
2000,255,4,2025-06-04,Offline Trade,1,58.85,completed,58.85
